id,url,manufacturer,model,rated_power_kw,rotor_diameter_m,rotor_area_m2,num_blades,hub_height_m,cut_in_wind_speed_ms,cut_out_wind_speed_ms,rated_wind_speed_ms,rotor_speed_rpm,generator_type,gearbox_type,tower_type,nacelle_weight_kg,rotor_weight_kg,tower_weight_kg,blade_weight_kg,total_weight_kg,voltage_v,frequency_hz,installation,offshore,onshore
566,https://en.wind-turbine-models.com/turbines/566-mitsubishi-mwt-600g,Mitsubishi,Mitsubishi MWT-600G,600,45,1590,3,45,2.5,25,13,34,,,,,,,,,,,,No,Yes
2506,https://en.wind-turbine-models.com/turbines/2506-mitsubishi-mwt-600s,Mitsubishi,Mitsubishi MWT-600S,600,45,1590,3,50,,,,34,synchronous permanent,,concrete,,,,,,,,,No,Yes
608,https://en.wind-turbine-models.com/turbines/608-mitsubishi-mwt-57-1000,Mitsubishi,Mitsubishi MWT-57/1000,1000,57,2550,3,60,4,25,13.5,21,induction 4 pole type,,tapered monopole,75000,,94000,,169000,600,60 Hz,,No,Yes
904,https://en.wind-turbine-models.com/turbines/904-mitsubishi-mwt-s2000,Mitsubishi,Mitsubishi MWT-S2000,2000,75,4418,3,60,2.5,25,13,24,Synchronous permanent,,Steel tube,,,,,,690,50.0 Hz,2003,No,Yes
674,https://en.wind-turbine-models.com/turbines/674-ml-vindteknik-smedemester-150-kw,ML Vindteknik,ML Vindteknik Smedemester 150 kW,150,27,573,3,30,,,,,,,Lattice,,,,,,,,,No,Yes
1546,https://en.wind-turbine-models.com/turbines/1546-moncada-wpr-750-52,Moncada,Moncada WPR 750/52,750,52,2124,3,52,3,25,12,,synchronous permanent,,steel tube,,,,,,,50 Hz,2005,No,Yes
1545,https://en.wind-turbine-models.com/turbines/1545-moncada-wpr-850-58,Moncada,Moncada WPR 850/58,850,58,2614,3,55,3,23,12,27,synchronous permanent,,steel tube,,,,,,700,13 Hz,2010,No,Yes
2059,https://en.wind-turbine-models.com/turbines/2059-mowea-camp,MOWEA,MOWEA Camp,0.3,1.5,1.8,2,,3,,10,950,synchronous permanent,,,,,,,,300,50 Hz,,No,Yes
2060,https://en.wind-turbine-models.com/turbines/2060-mowea-net,MOWEA,MOWEA Net,0.3,1.5,1.8,2,,3,,10,950,synchronous permanent,,,,,,,,300,50 Hz,,No,Yes
1526,https://en.wind-turbine-models.com/turbines/1526-m-llekilen-m-lle,Møllekilen,Møllekilen Mølle,,,,,,,,,,,,,,,,,,,,1842,No,Yes
2290,https://en.wind-turbine-models.com/turbines/2290-mroz-16-55,Mroz,Mroz 16-55,55,16,201,3,30,,,,,,,lattice,,,,,,,,1993,No,Yes
2291,https://en.wind-turbine-models.com/turbines/2291-mroz-16-75,Mroz,Mroz 16-75,75,16,201,3,36,,,,,,,lattice,,,,,,,,1994,No,Yes
22,https://en.wind-turbine-models.com/turbines/22-multibrid-m5000,Multibrid,Multibrid M5000,5000,116,10568,3,90,3.5,25,12,14.8,Synchronous permanent,,Steel tube,200000,110000,825000,16500,1135000,3000,50.0 Hz,,Yes,Yes
98,https://en.wind-turbine-models.com/turbines/98-nasa-mod-0-nasa-lockheed,NASA,NASA MOD-0 NASA / Lockheed,100,38.1,1140,2,30.5,4.5,13.4,8,40,induction,,steel open-truss,,,,,,480,60.0 Hz,1975,No,Yes
1366,https://en.wind-turbine-models.com/turbines/1366-nasa-mod-0a-westinghouse,NASA,NASA MOD-0A Westinghouse,200,38.1,1140,2,30.5,4.3,17.9,10,40,synchronous,,pipe truss,14800,5500,20000,1000,40300,480,60 Hz,1977,No,Yes
321,https://en.wind-turbine-models.com/turbines/321-nasa-mod-1-general-electric,NASA,NASA MOD-1 General Electric,2000,61,2922.5,2,42.67,5,15.9,11.4,35,synchronous,,steel truss tower,,,,,,4160,60 Hz,1979,No,Yes
322,https://en.wind-turbine-models.com/turbines/322-nasa-mod-2-boeing,NASA,NASA MOD-2 Boeing,2500,91.4,6566.9,2,60.96,6.3,20.1,12.3,17.5,synchronous,,steel tube,72200,76700,177500,45500,263000,4160,60 Hz,1982,No,Yes
323,https://en.wind-turbine-models.com/turbines/323-nasa-wts-4-hamilton-standard,NASA,NASA WTS-4 Hamilton Standard,4200,79.2,4926.5,2,80,7.1,21,,,,,,,,,,,,,,No,Yes
1383,https://en.wind-turbine-models.com/turbines/1383-nasa-mod-5b-boeing,NASA,NASA MOD-5B Boeing,3200,97.5,7698,2,61,5.4,26.8,12.5,17.3,induction,,steel tube,265300,,180500,,425900,4160,60 Hz,1987,No,Yes
1053,https://en.wind-turbine-models.com/turbines/1053-nps-vortex-6000,NPS,NPS Vortex 6000,6,4.6,16.6,2,7.6,3,25,12,,synchronus,,lattice,,,,,,220,50 Hz,1980,No,Yes
619,https://en.wind-turbine-models.com/turbines/619-nedwind-nw-25-250,NedWind,NedWind NW 25/250,250,25.5,511,3,30,,,,40.6,,,concrete,,,,,,,,,No,Yes
2613,https://en.wind-turbine-models.com/turbines/2613-nedwind-nw-31-2-250,NedWind,NedWind NW 31-2/250,250,31,755,2,31,,,,40,induction,,steel tube / concrete / lattice mast,10000,4200,19000,,33200,690,50/60 Hz,,No,Yes
2614,https://en.wind-turbine-models.com/turbines/2614-nedwind-nw-31-3-250,NedWind,NedWind NW 31-3/250,250,31,755,3,31,4,25,14,34,induction,,steel tube /  concrete,10000,5500,19000,,34500,690,50 Hz,,No,Yes
1321,https://en.wind-turbine-models.com/turbines/1321-nedwind-nw-35-500,NedWind,NedWind NW 35/500,500,35,962,2,30,5,20,15,41,asynchronous,,steel tube,,,,,,,,,No,Yes
1090,https://en.wind-turbine-models.com/turbines/1090-nedwind-nw-40-500,NedWind,NedWind NW 40/500,500,40.8,1306,2,39,4,25,15,32,asynchronous,,steel tube,38500,,30800,2700,67000,380,50 Hz,,No,Yes
334,https://en.wind-turbine-models.com/turbines/334-nedwind-nw-40-500-offshore,NedWind,NedWind NW 40/500 Offshore,500,40.8,1305,2,40,4,25,15,32,Asynchronus,,Tubular Steel,,14500,,,,690,50 Hz,,No,Yes
2612,https://en.wind-turbine-models.com/turbines/2612-nedwind-nw-41-500,NedWind,NedWind NW 41/500,500,40.8,755,2,39,4,25,15,32,induction 2 x 250kW,,steel tube,22000,12000,62000,,96000,690,50 Hz,,No,Yes
330,https://en.wind-turbine-models.com/turbines/330-nedwind-nw-43-500,NedWind,NedWind NW 43/500,500,43.8,1506,2,40,4,25,14,32,Asynchronus,,Steel tube,28500,,44700,2700,82000,690,50.0 Hz,,No,Yes
60,https://en.wind-turbine-models.com/turbines/60-nedwind-nw-44-500,NedWind,NedWind NW 44/500,500,43.8,1505,2,39,4,25,13,32,induction 2 x 250kW,,steel tube,22000,13600,62000,2700,97600,400,50 Hz,,No,Yes
775,https://en.wind-turbine-models.com/turbines/775-nedwind-nw-46-500,NedWind,NedWind NW 46/500,500,46.1,1661.9,3,47.2,3.5,25,14,28.5,induction,,steel tube,,,,,,690,50 Hz,,No,Yes
1091,https://en.wind-turbine-models.com/turbines/1091-nedwind-nw-50-1000,NedWind,NedWind NW 50/1000,1000,52.6,2173,2,55,5,25,17,24.5,asynchronous,,steel tube,48000,,48000,10000,125000,400,50 Hz,,No,Yes
329,https://en.wind-turbine-models.com/turbines/329-nedwind-nw-53-1000,NedWind,NedWind NW 53/1000,1000,52.6,2173,2,40,4,20,16,24.6,induction 4 x 250kW,,steel tube,56000,21000,73000,5200,150000,690,50 Hz,,No,Yes
421,https://en.wind-turbine-models.com/turbines/421-nedwind-nw-55-1000,NedWind,NedWind NW 55/1000,1000,55,2376,2,55,4,25,14,24.6,induction 4 x 250kW,,Steel tube,56000,24000,73000,3600,153000,400,50 Hz,,No,Yes
844,https://en.wind-turbine-models.com/turbines/844-neg-micon-nm-43-600,NEG Micon,NEG Micon NM 43/600,600,43,1452,3,46,2.5,25,15.5,27,Asynchronus,,Steel tube,20000,12500,40000,1900,72500,690,50 Hz,,No,Yes
1299,https://en.wind-turbine-models.com/turbines/1299-neg-micon-nm-44-750,NEG Micon,NEG Micon NM 44/750,750,44,1521,3,40,3,25,16,27,induction,,steel tube / steel 24 edge,22000,13000,33000,2000,68000,690,50 Hz,,No,Yes
1173,https://en.wind-turbine-models.com/turbines/1173-neg-micon-nm-48-600,NEG Micon,NEG Micon NM 48/600,600,48,1810,3,46,3.5,20,13,21,induction,,steel tube,23000,17000,70000,,110000,690,50 Hz,,No,Yes
311,https://en.wind-turbine-models.com/turbines/311-neg-micon-nm-48-750,NEG Micon,NEG Micon NM 48/750,750,48.2,1824,3,50,4,25,16,22,Asynchronus,,Steel tube,22000,12000,81000,,115000,690,50.0 Hz,,No,Yes
43,https://en.wind-turbine-models.com/turbines/43-neg-micon-nm-52-900,NEG Micon,NEG Micon NM 52/900,900,52.2,2140,3,60,3.5,25,16,22.4,Asynchronus,,Steel tube,24500,16500,97000,,,690,50 Hz,,No,Yes
1005,https://en.wind-turbine-models.com/turbines/1005-neg-micon-nm-54-950,NEG Micon,NEG Micon NM 54/950,950,54,2291,3,50,3,25,16,22,,,bolted steel shell tube,,,,,,,,,No,Yes
313,https://en.wind-turbine-models.com/turbines/313-neg-micon-nm-60-1000,NEG Micon,NEG Micon NM 60/1000,1000,60,2827,3,70,3,20,16,18,Asynchronus,,Steel tube,33500,23900,114000,,170000,690,50.0 Hz,,No,Yes
64,https://en.wind-turbine-models.com/turbines/64-neg-micon-nm-64-1500,NEG Micon,NEG Micon NM 64/1500,1500,64,3217,3,57,5,25,15,19,Asynchronus,,Steel tube,65000,39500,133000,,193000,690,50.0 Hz,,No,Yes
403,https://en.wind-turbine-models.com/turbines/403-neg-micon-nm-64c-1500,NEG Micon,NEG Micon NM 64c/1500,1500,64,3217,3,68,4,25,14,17.3,Asynchronus,,Steel tube,43000,29000,148000,,,690,50 Hz,,No,Yes
151,https://en.wind-turbine-models.com/turbines/151-neg-micon-nm-72c-1500,NEG Micon,NEG Micon NM 72c/1500,1500,72,4072,3,64,3,20,13,17.3,Asynchronus,,Steel tube,44000,31400,201000,,,690,50 Hz,,No,Yes
1300,https://en.wind-turbine-models.com/turbines/1300-neg-micon-nm-72-1650,NEG Micon,NEG Micon NM 72/1650,1650,72,4071,3,70,4,25,16,,induction,,steel tube,51000,28000,120000,5800,200000,690,50/60 Hz,,No,Yes
62,https://en.wind-turbine-models.com/turbines/62-neg-micon-nm-72-2000,NEG Micon,NEG Micon NM 72/2000,2000,72,4072,3,64,3,25,15,18,Asynchronus,,Steel tube,85200,40000,175000,,,690,50 Hz,,No,Yes
1423,https://en.wind-turbine-models.com/turbines/1423-neg-micon-nm-72-2000-offshore,NEG Micon,NEG Micon NM 72/2000 Offshore,2000,72,4072,3,60,3,25,15,18,induction,,steel tube,85000,40000,,,,690,50 Hz,2001,Yes,Yes
659,https://en.wind-turbine-models.com/turbines/659-neg-micon-nm-80-2500,NEG Micon,NEG Micon NM 80/2500,2500,80,5026.6,3,,,,,,,,,,,,,,,,,No,Yes
1278,https://en.wind-turbine-models.com/turbines/1278-neg-micon-nm-80-2750,NEG Micon,NEG Micon NM 80/2750,2750,80,5026.6,3,60,4.5,25,16,,induction,,,,,,,,690,50 Hz,,No,Yes
90,https://en.wind-turbine-models.com/turbines/90-neg-micon-nm-82-1500,NEG Micon,NEG Micon NM 82/1500,1500,82,5281,3,94,3,25,13,14.4,2 speed,,Steel,48000,42000,230000,,,690,,,No,Yes
1149,https://en.wind-turbine-models.com/turbines/1149-neg-micon-nm-82-1650,NEG Micon,NEG Micon NM 82/1650,1650,82,5281,3,59,4,20,13,14.4,Induction,,steel tube,,,,,,690,50 Hz,,No,Yes
46,https://en.wind-turbine-models.com/turbines/46-neg-micon-nm-92-2750,NEG Micon,NEG Micon NM 92/2750,2750,92,6648,3,103.6,4,25,14,14.2,Water cooled,,Steel,83000,57000,230000,,,640,,,No,Yes
2782,https://en.wind-turbine-models.com/turbines/2782-neg-micon-nm-92-2750-prototype,NEG Micon,NEG Micon NM 92/2750 prototype,2750,92,6648,3,70,4,25,14,15.6,double-fed asynchronous,,steel tubes,83000,57000,230000,,370000,690,50 Hz,2002,No,Yes
342,https://en.wind-turbine-models.com/turbines/342-neg-micon-nm-110-4200,NEG Micon,NEG Micon NM 110/4200,4200,110,9625,3,124,4,25,14,13,double fed asyn,,Steel tube,145000,69000,,,,6000,50 Hz,,No,Yes
1239,https://en.wind-turbine-models.com/turbines/1239-nenuphar-vertiwind-prototype,NENUPHAR,NENUPHAR Vertiwind Prototype,2000,,,3,,,,,,synchronous permanent,,,,,,,,,,2014,No,Yes
459,https://en.wind-turbine-models.com/turbines/459-nepc-src-16-6-55,NEPC,NEPC SRC 16.6-55,55,16.6,216,3,22,2,25,11,65,Asynchronus,,Steel tube,5500,1500,14000,,21000,400,50 Hz,,No,Yes
460,https://en.wind-turbine-models.com/turbines/460-nepc-src-29-8-200,NEPC,NEPC SRC 29.8-200,200,29.8,697,3,30,4,25,15,37.8,Asynchronus,,Steel tube,8500,5500,32000,,46000,400,50 Hz,,No,Yes
461,https://en.wind-turbine-models.com/turbines/461-nepc-src-29-8-225,NEPC,NEPC SRC 29.8-225,225,29.8,697,3,30,4,25,14,37.8,Asynchronus,,Steel tube,8500,5500,32000,,46000,400,50 Hz,,No,Yes
462,https://en.wind-turbine-models.com/turbines/462-nepc-src-31-250,NEPC,NEPC SRC 31-250,250,31,755,3,30,4,25,13,41.2,Asynchronus,,Steel tube,8500,5500,32000,,46000,400,50 Hz,,No,Yes
1669,https://en.wind-turbine-models.com/turbines/1669-nepc-src-31-400,NEPC,NEPC SRC 31-400,400,31,755,3,30,4,25,15,35.7,induction,,steel tube,,,,,,690,50/60 Hz,,No,Yes
2177,https://en.wind-turbine-models.com/turbines/2177-neptun-46-0,Neptun,Neptun 46.0,600,46,1662,3,51.5,3,25,11,32,double fed induction,,steel tube,18000,11000,65000,,94000,690,50 Hz,,No,Yes
2176,https://en.wind-turbine-models.com/turbines/2176-neptun-50-0,Neptun,Neptun 50.0,750,50,1963,3,51.5,3,25,12,32,double fed induction,,steel tube,19000,,65000,,,690,50 Hz,,No,Yes
1977,https://en.wind-turbine-models.com/turbines/1977-new-new-250,NEW,NEW NEW 250,25,13,132,3,30.5,3,22,13,54.5,induction,,lattice,3000,,5500,200,9000,400,50 Hz,1994,No,Yes
1127,https://en.wind-turbine-models.com/turbines/1127-newinco-10-pi-20,Newinco,Newinco 10 PI 20,20,9.1,65,3,,4,25,,,asynchronous,,steel tube,,,,,,,,,No,Yes
1128,https://en.wind-turbine-models.com/turbines/1128-newinco-14-ps-50,Newinco,Newinco 14 PS 50,50,13.8,149.6,3,,4,25,,,synchronous,,steel tube,,,,,,,,,No,Yes
1129,https://en.wind-turbine-models.com/turbines/1129-newinco-14-pi-50-65,Newinco,Newinco 14 PI 50/65,65,13.8,149.6,3,,4,25,,,asynchronous,,steel tube,,,,,,,,,No,Yes
1130,https://en.wind-turbine-models.com/turbines/1130-newinco-17-ps-85,Newinco,Newinco 17 PS 85,85,17,227,3,,4,25,,,synchronous,,steel tube,,,,,,,,,No,Yes
1131,https://en.wind-turbine-models.com/turbines/1131-newinco-17-pi-85-100,Newinco,Newinco 17 PI 85/100,100,17,227,3,,4,25,,,asynchronous,,steel tube,,,,,,,,,No,Yes
332,https://en.wind-turbine-models.com/turbines/332-newinco-19-pi-100,Newinco,Newinco 19 PI 100,100,19,283.5,3,,,,,,,,,,,,,,,,,No,Yes
613,https://en.wind-turbine-models.com/turbines/613-newinco-23-pi-200-250,Newinco,Newinco 23 PI 200/250,250,23.1,419,3,30,4,25,,,Asynchronus,,Steel tube,,,,,,,,,No,Yes
331,https://en.wind-turbine-models.com/turbines/331-newinco-25-pi-250,Newinco,Newinco 25 PI 250,250,25,491,3,29,4,25,14,43,Asynchronus,,,7500,4500,16900,,,690,,,No,Yes
333,https://en.wind-turbine-models.com/turbines/333-newinco-25-pi-250-small-tower,Newinco,Newinco 25 PI 250 small tower,250,25,491,3,,4,25,14,43,Asynchronus,,,,,,,,,,,No,Yes
1132,https://en.wind-turbine-models.com/turbines/1132-newinco-34-pi-500,Newinco,Newinco 34 PI 500,500,34,908,3,39,5,20,,43,asynchronous,,steel tube,,,32000,,66000,,,,No,Yes
2296,https://en.wind-turbine-models.com/turbines/2296-niehaus-pegasus,Niehaus,Niehaus Pegasus,30,,,,,,,,,induction,,steel tube. guyed with cable,,,,,,,,,No,Yes
2509,https://en.wind-turbine-models.com/turbines/2509-nikko-kaze-nagasu-kujira,Nikko,Nikko KAZE-NAGASU-KUJIRA,10,7,38.5,3,11,2.5,20,10,,synchronous permanent,,steel tube,1000,,2000,,3000,,50/60 Hz,,No,Yes
422,https://en.wind-turbine-models.com/turbines/422-nordex-n17,Nordex,Nordex N17,65,17,227,3,24,,,,,,,Lattice,,,,,,,,,No,Yes
671,https://en.wind-turbine-models.com/turbines/671-nordex-n26,Nordex,Nordex N26,225,26,531,3,,,,,,,,,,,,,,,,,No,Yes
24,https://en.wind-turbine-models.com/turbines/24-nordex-n27-150,Nordex,Nordex N27/150,150,27,572,3,30,3,25,15.5,40,Asynchronus,,Steel tube/Lattice,13000,5400,32000,1400,51000,400,50.0 Hz,,No,Yes
1089,https://en.wind-turbine-models.com/turbines/1089-nordex-n27-250,Nordex,Nordex N27/250,250,27,572,3,30,3,25,15.5,40,induction,,steel tube / lattice,14700,,20700,1400,43000,400,50.0 Hz,,No,Yes
56,https://en.wind-turbine-models.com/turbines/56-nordex-n29,Nordex,Nordex N29,250,29.7,692.7,3,36,3,25,15,40,Asynchronus,,Steel tube/Lattice,14000,4200,33000,800,52000,400,50.0 Hz,,No,Yes
390,https://en.wind-turbine-models.com/turbines/390-nordex-n43,Nordex,Nordex N43,600,43,1452,3,40,2.5,25,15,26.9,Asynchronus,,Steel tube/Lattice,24000,15400,67000,2000,108000,690,50.0 Hz,,No,Yes
932,https://en.wind-turbine-models.com/turbines/932-nordex-n43-lattice,Nordex,Nordex N43 Lattice,600,43,1452,3,78,2.5,25,15,26.9,Asynchronus,,Lattice,22900,15400,,2000,,690,50 Hz,1997,No,Yes
392,https://en.wind-turbine-models.com/turbines/392-nordex-n50,Nordex,Nordex N50,800,50,1964,3,46,2.5,25,15,23.8,Asynchronus,,Steel tube,23600,16000,89000,,130000,690,50.0 Hz,,No,Yes
393,https://en.wind-turbine-models.com/turbines/393-nordex-n50p,Nordex,Nordex N50P,800,50.5,1999,3,74,3,25,11.6,34.1,Double Fed Asyn,,Steel tube,25000,12400,,,,690,50 Hz,,No,Yes
387,https://en.wind-turbine-models.com/turbines/387-nordex-n52,Nordex,Nordex N52,800,52,2125,3,60,3,25,12.5,20.6,Asynchronus,,Steel tube/Lattice,57000,,86000,3700,160000,690,50.0 Hz,,No,Yes
397,https://en.wind-turbine-models.com/turbines/397-nordex-n54,Nordex,Nordex N54,1000,54,2290,3,60,3.5,25,14,21.5,Asynchronus,,Steel tube,56000,18600,105000,4700,179000,690,50.0 Hz,,No,Yes
929,https://en.wind-turbine-models.com/turbines/929-nordex-n54-mkii,Nordex,Nordex N54 MKII,1000,54,2290,3,50,3.5,25,14,22,Asynchronus,,Steel tube/Lattice,46000,19000,107000,,172000,690,50 Hz,,No,Yes
77,https://en.wind-turbine-models.com/turbines/77-nordex-n60,Nordex,Nordex N60,1300,60,2828,3,60,2.5,25,15,19.2,Asynchronus,,Steel tube / lattice,51400,21500,154000,,227000,690,50.0 Hz,2001,No,Yes
53,https://en.wind-turbine-models.com/turbines/53-nordex-n62,Nordex,Nordex N62,1300,62,3020,3,60,2.5,25,15,19.2,Asynchronus,,Steel tube/Lattice,51200,28400,150000,,230000,690,50.0 Hz,,No,Yes
519,https://en.wind-turbine-models.com/turbines/519-nordex-n70,Nordex,Nordex N70,1500,70,3848.5,3,65,3.5,25,13,19,double fed induction,,Steel tube / lattice,56000,32000,,5600,,690,50/60 Hz,,No,Yes
76,https://en.wind-turbine-models.com/turbines/76-nordex-n77,Nordex,Nordex N77,1500,77,4657,3,62,3,25,11.1,17.3,Double Fed Asyn,,Steel tube/Lattice,56000,32000,260000,,,690,50 Hz,,No,Yes
89,https://en.wind-turbine-models.com/turbines/89-nordex-n80-alpha,Nordex,Nordex N80 Alpha,2500,80,5026,3,60,4,25,15,19.1,Double Fed Asyn,,Steel tube/Lattice,95000,48300,111000,8600,254000,660,50.0 Hz,2003,No,Yes
2048,https://en.wind-turbine-models.com/turbines/2048-nordex-n82,Nordex,Nordex N82,1500,82,5280,3,80,3.5,25,12,16.5,double-fed induction,,steel tube,,,,,,690,50/60 Hz,,No,Yes
21,https://en.wind-turbine-models.com/turbines/21-nordex-n90-beta,Nordex,Nordex N90 Beta,2300,90,6362,3,80,3,25,12,16.9,Double Fed Asyn,,Steel tube/Lattice,95000,51000,,9600,,660,50.0 Hz,2003,No,Yes
2790,https://en.wind-turbine-models.com/turbines/2790-nordex-n90-gamma,Nordex,Nordex N90 Gamma,2500,90,6362,3,65,3,25,,18.1,double-fed asynchronous generator,,steel tube tower,,,,,,660,50 / 60 Hz,,No,Yes
538,https://en.wind-turbine-models.com/turbines/538-nordex-n90-offshore,Nordex,Nordex N90 Offshore,2300,90,6362,3,80,3,25,12,16.9,Double Fed Asyn,,Steel tube,95000,51000,,9600,,660,50 Hz,,Yes,No
734,https://en.wind-turbine-models.com/turbines/734-nordex-n90-2500,Nordex,Nordex N90/2500,2500,90,6362,3,70,3,25,13.5,18.1,Double Fed Asyn,,Steel tube/Hybrid,91000,55000,319000,,465000,660,50.0 Hz,2005,No,Yes
438,https://en.wind-turbine-models.com/turbines/438-nordex-n100-delta,Nordex,Nordex N100 Delta,3300,99.8,7823,3,75,3.5,25,,16.1,Double Fed Asyn,,Steel tube,,,,,,660,50/60 Hz,,No,Yes
44,https://en.wind-turbine-models.com/turbines/44-nordex-n100-gamma,Nordex,Nordex N100 Gamma,2500,99.8,7823,3,75,3,20,12,16.8,Asynchronus,,Tubular Steel,,,,,,660,50 Hz,,No,Yes
439,https://en.wind-turbine-models.com/turbines/439-nordex-n117-delta,Nordex,Nordex N117 Delta,3000,116.8,10715,3,91,3,25,,14.1,Double Fed Asyn,,Steel tube/Hybrid,,,,,,660,50/60 Hz,,No,Yes
96,https://en.wind-turbine-models.com/turbines/96-nordex-n117-gamma,Nordex,Nordex N117 Gamma,2400,116.8,10715,3,91,3,20,11,13.2,Double fed asynchronous,,steel tube / hydrid,,,,,,660,50/60 Hz,,No,Yes
1472,https://en.wind-turbine-models.com/turbines/1472-nordex-n117-3600-delta,Nordex,Nordex N117/3600 Delta,3600,116.8,10715,3,91,3,25,,14.1,Double fed induction,,steel tube / hybrid*,,,,,,660,50/60 Hz,,No,Yes
837,https://en.wind-turbine-models.com/turbines/837-nordex-n131-3000-delta,Nordex,Nordex N131/3000 Delta,3000,131,13478,3,99,3,20,,11.6,Double Fed Asyn,,Steel tube/ concrete,,,,,,660,50/60 Hz,2015,No,Yes
1284,https://en.wind-turbine-models.com/turbines/1284-nordex-n131-3300-delta,Nordex,Nordex N131/3300 Delta,3300,131,13478,3,134,3,20,,12.4,Double fed induction,,hybrid,,,,,,660,50 Hz,,No,Yes
1466,https://en.wind-turbine-models.com/turbines/1466-nordex-n131-3600-delta,Nordex,Nordex N131/3600 Delta,3600,131,13478,3,84,3,20,,13.6,Double fed induction,,steel tube,,,,,,660,50/60 Hz,,No,Yes
1583,https://en.wind-turbine-models.com/turbines/1583-nordex-n131-3900-delta,Nordex,Nordex N131/3900 Delta,3900,131,13478,3,84,,,,,,,,,,,,,,,,No,Yes
1831,https://en.wind-turbine-models.com/turbines/1831-nordex-n133-4800-delta,Nordex,Nordex N133/4800 Delta,4800,133.2,13935,3,78,3,28,13,13.9,Double fed asynchronous slip ring,,steel tube / hydrid,140600,113800,,15700,,690,50/60 Hz,2018,No,Yes
1705,https://en.wind-turbine-models.com/turbines/1705-nordex-n149-4-0-4-5,Nordex,Nordex N149/4.0-4.5,4500,149.1,17460,3,105,3,26,11,12.3,double fed induction slip ring,,steel tube / hybrid,140700,134400,,21500,,690,50/60 Hz,2018,No,Yes
2041,https://en.wind-turbine-models.com/turbines/2041-nordex-n149-5-x,Nordex,Nordex N149/5.X,5700,149.1,17460,3,105,3,26,12,10.8,double fed induction slip ring,,steel tube / hybrid,140700,134400,,21500,,750,50/60 Hz,,No,Yes
2115,https://en.wind-turbine-models.com/turbines/2115-nordex-n155-4-5,Nordex,Nordex N155/4.5,4500,155,18870,3,108,,,,,Doubly fed asynchronous,,steel tube / hydrid,,,,,,660,50/60 Hz,2020,No,Yes
2304,https://en.wind-turbine-models.com/turbines/2304-nordex-n155-5-x,Nordex,Nordex N155/5.X,5000,155,18869,3,,3,25,,,Double fed asynchronous generator,,,,,,,,750,50/60 Hz,,No,Yes
2116,https://en.wind-turbine-models.com/turbines/2116-nordex-n163-5-x,Nordex,Nordex N163/5.X,5800,163,20867,3,105,3,26,11,10.5,double fed induction slip ring,,steel tube / hydrid,,,,,,750,50/60 Hz,2020,No,Yes
2341,https://en.wind-turbine-models.com/turbines/2341-nordex-n163-6-x,Nordex,Nordex N163/6.X,6800,163,20867,3,113,3,26,12.5,10,double fed induction slip ring,,steel tube / hybrid,154600,56100,,26900,,950,50/60 Hz,2021,No,Yes
2618,https://en.wind-turbine-models.com/turbines/2618-nordex-n169-5-x,Nordex,Nordex N169/5.X,5500,169,22432,3,111.5,3,24,,,double fed asynchronous generator,,steel tube,,,,,,,60 Hz,2026,No,Yes
2470,https://en.wind-turbine-models.com/turbines/2470-nordex-n175-6-x,Nordex,Nordex N175/6.X,6000,175,24053,3,112,3,20,12.5,9,6-pole. double-fed asynchronous machine (DFIG),,steel tube / hybrid,163700,160000,,29000,,950,50/60 Hz,2025,No,Yes
1022,https://en.wind-turbine-models.com/turbines/1022-nordic-folkecenter-m-lle,Nordic Folkecenter,Nordic Folkecenter Mølle,11,6,28,3,15,3,25,12,,induction,,steel tube,,,,,,,,,No,Yes
